"phoneNumber.error.invalid"	"Enter a phone number beginning with 0"	"Nodwch rif ffôn gan ddechrau gyda 0"	Added.
"phoneNumber.hint"	"Enter a UK landline or mobile number, like 07700 900 982 or 01632 960 001."	"Nodwch rif ffôn llinell dir neu rif ffôn symudol yn y DU, fel 07700 900 982 neu 01632 960 001."	Added.
"emailAddress.title"	"How can we contact you?"	"Sut y gallwn gysylltu â chi?"	Added.
"emailAddress.heading"	"How can we contact you?"	"Sut y gallwn gysylltu â chi?"	Added.
"emailAddress.01"	"Yes"	"Iawn"	Added.
"emailAddress.02"	"No"	"Na"	Added.
"emailAddress.hintText"	"<p>We will use these details if we need to contact you for further information.</p> <div class=""govuk-hint"">Select at least one option.</div>"	"<p>Byddwn yn defnyddio’r manylion hyn os bydd angen i ni gysylltu â chi i gael rhagor o wybodaeth.</p> <div class=""govuk-hint"">Dewiswch o leiaf un opsiwn.</div>"	Added.
"emailAddress.01.hint"	"Email address"	"Cyfeiriad e-bost"	Added.
"emailAddress.checkYourAnswersLabel"	"Email address"	"Cyfeiriad e-bost"	Added.
"emailAddress.error.required"	"Enter an email address"	"Nodwch gyfeiriad e-bost"	Added.
"emailAddress.error.selection.required"	"Select if we can contact you by email"	"Dewiswch p’un a allwn gysylltu â chi drwy e-bost neu beidio"	Added.
"emailAddress.error.length"	"Email Address must be 85 characters or less"	"Mae’n rhaid i’r cyfeiriad e-bost fod yn 85 o gymeriadau neu lai"	Added.
"emailAddress.error.invalid"	"Enter an email address in the correct format, like name@example.com"	"Nodwch gyfeiriad e-bost yn y fformat cywir, megis enw@enghraifft.com"	Added.
"whomToPay.title"	"Who is to be repaid?"	"Pwy sydd i’w ad-dalu?"	Added.
"whomToPay.heading"	"Who is to be repaid?"	"Pwy sydd i’w ad-dalu?"	Added.
"whomToPay.01"	"Importer"	"Mewnforiwr"	Added.
"whomToPay.02"	"Representative"	"Cynrychiolydd"	Added.
"whomToPay.checkYourAnswersLabel"	"Who is to be repaid?"	"Pwy sydd i’w ad-dalu?"	Added.
"whomToPay.error.required"	"Select who you want to send the repayment to"	"Dewiswch at bwy yr hoffech anfon yr ad-daliad"	Added.
"repaymentType.title"	"Select repayment method"	"Dewiswch ddull ad-dalu"	Added.
"repaymentType.heading"	"Select repayment method"	"Dewiswch ddull ad-dalu"	Added.
"repaymentType.01"	"Current month amendment (CMA)"	"Diwygiad mis cyfredol (CMA)"	Added.
"repaymentType.02"	"Bank transfer (Bacs)"	"Trosglwyddiad banc (Bacs)"	Added.
"repaymentType.checkYourAnswersLabel"	"Payment method"	"Dull talu"	Added.
"repaymentType.error.required"	"Select how you want to receive the repayment"	"Dewiswch sut yr hoffech gael yr ad-daliad"	Added.
"repaymentType..help.header"	"What is a current month amendment?"	"Beth yw diwygiad mis cyfredol?"	Added.
"repaymentType.help.p1"	"A current month amendment is an accounting adjustment to a deferment account."	"Mae diwygiad mis cyfredol yn addasiad cyfrifyddu a wneir i gyfrif gohirio."	Added.
"repaymentType.help.p2"	"This can only be made if the original payment was from a deferment account."	"Gellir ond gwneud hyn os oedd y taliad gwreiddiol yn dod o gyfrif gohirio."	Added.
"enterAgentEORI.title"	"What is the importer’s EORI number?"	"Beth yw rhif EORI y mewnforiwr?"	Added.
"enterAgentEORI.heading"	"What is the importer’s EORI number?"	"Beth yw rhif EORI y mewnforiwr?"	Added.
"enterAgentEORI.hint"	"This is 2 letters, followed by either 12 or 15 numbers, like ‘GB123456789123’ or ‘GB123456789123000’."	"Mae hyn yn 2 lythyren, wedi’u dilyn gan naill ai 12 neu 15 rhif, fel ‘GB123456789123’ neu ‘GB123456789123000’."	Added.
"enterAgentEORI.checkYourAnswersLabel"	"Importer EORI number"	"Rhif EORI y mewnforiwr"	Added.
"enterAgentEORI.error.required"	"Enter the importer’s EORI number"	"Nodwch rif EORI y mewnforiwr"	Added.
"enterAgentEORI.error.valid"	"Enter the importer’s EORI number in the correct format"	"Nodwch rif EORI y mewnforiwr yn y fformat cywir"	Added.
"agentImporterHasEORI.title"	"Does the importer have an EORI number?"	"A oes gan y mewnforiwr rif EORI?"	Added.
"agentImporterHasEORI.heading"	"Does the importer have an EORI number?"	"A oes gan y mewnforiwr rif EORI?"	Added.
"agentImporterHasEORI.01"	"Yes"	"Iawn"	Added.
"agentImporterHasEORI.02"	"No"	"Na"	Added.
"agentImporterHasEORI.checkYourAnswersLabel"	"Does the importer have an EORI number?"	"A oes gan y mewnforiwr rif EORI?"	Added.
"agentImporterHasEORI.error.required"	"Select yes if the importer has an EORI number"	"Dewiswch ‘Iawn’ os oes gan y mewnforiwr rif EORI"	Added.
"importerHasEori.details.header"	"Help with EORI numbers"	"Help gyda rhifau EORI"	Added.
"importerHasEori.details.p1"	"EORI numbers are needed to move goods between Great Britain and other countries."	"Mae angen rhifau EORI i symud nwyddau rhwng Prydain Fawr a gwledydd eraill."	Added.
"importerHasEori.details.p2"	"If a trader is registered for VAT, they will already have an EORI number."	"Os yw masnachwr wedi’i gofrestru ar gyfer TAW, bydd ganddo rif EORI yn barod."	Added.
"importerHasEori.details.p3"	"Private individuals do not need an EORI number where goods are imported for personal use."	"Nid oes angen rhif EORI ar unigolion preifat os yw nwyddau’n cael eu mewnforio at ddefnydd personol."	Added.
"isImporterVatRegistered.title"	"Is the importer VAT registered?"	"A yw’r mewnforiwr wedi’i gofrestru ar gyfer TAW?"	Added.
"isImporterVatRegistered.heading"	"Is the importer VAT registered?"	"A yw’r mewnforiwr wedi’i gofrestru ar gyfer TAW?"	Added.
"isImporterVatRegistered.01"	"Yes"	"Iawn"	Added.
"isImporterVatRegistered.02"	"No"	"Na"	Added.
"isImporterVatRegistered.checkYourAnswersLabel"	"Is the importer VAT registered?"	"A yw’r mewnforiwr wedi’i gofrestru ar gyfer TAW?"	Added.
"isImporterVatRegistered.error.required"	"Select yes if the importer is VAT registered"	"Dewiswch ‘Iawn’ os yw’r mewnforiwr wedi’i gofrestru ar gyfer TAW"	Added.
"vatPaid.title"	"VAT overpayment"	"Gordaliad TAW"	Added.
"vatPaid.checkYourAnswersLabel"	"VAT overpayment"	"Gordaliad TAW"	Added.
"vatPaid.single.entry.hint"	"Do not include any agent fees."	"Peidiwch â chynnwys unrhyw ffioedd asiant."	Added.
"vatPaid.multiple.entry.hint"	"This should be the total amount of overpayment for all entries. Do not include any agent fees."	"Dylai hyn fod yn gyfanswm y gordaliad ar gyfer pob cofnod. Peidiwch â chynnwys unrhyw ffioedd asiant."	Added.
"vatPaid.actualamountpaid.heading"	"Amount of VAT that was paid to HMRC"	"Swm y TAW a dalwyd i CThEM"	Added.
"vatPaid.actualamountpaid.error.required"	"Enter the amount of VAT that was paid to HMRC"	"Nodwch swm y TAW a dalwyd i CThEM"	Added.
"vatPaid.actualamountpaid.error.notANumber"	"The amount of VAT that was paid to HMRC must be a number"	"Mae’n rhaid i swm y TAW a dalwyd i CThEM fod yn rhif"	Added.
"vatPaid.actualamountpaid.error.greaterThanZero"	"The amount of VAT that was paid to HMRC must be more than £0"	"Mae’n rhaid i swm y TAW a dalwyd i CThEM fod yn fwy na £0"	Added.
"vatPaid.actualamountpaid.error.length"	"The amount of VAT that was paid to HMRC must £99,999,999,999.99 or less"	"Mae’n rhaid i swm y TAW a dalwyd i CThEM fod yn £99,999,999,999.99 neu lai"	Added.
"vatPaid.actualamountpaid.error.decimalPlaces"	"The amount of VAT that was paid to HMRC must be an amount of money, like £123.45 or £248"	"Mae’n rhaid i swm y TAW a dalwyd i CThEM fod yn swm o arian, megis £123.45 neu £248"	Added.
"vatPaid.shouldhavepaid.heading"	"Amount of VAT that you think should have been paid"	"Swm y TAW y credwch y dylid bod wedi’i thalu"	Added.
"vatPaid.shouldhavepaid.hint"	"For refunded or destroyed goods, this amount can be £0."	"Ar gyfer nwyddau sydd wedi’u had-dalu neu eu dinistrio, gall y swm hwn fod yn £0."	Added.
"vatPaid.shouldhavepaid.error.required"	"Enter the amount of VAT that should have been paid"	"Nodwch swm y TAW y dylid bod wedi’i thalu"	Added.
"vatPaid.shouldhavepaid.error.greaterThanZero"	"The amount cannot be a negative number"	"Ni all y swm fod yn rhif negyddol"	Added.
"vatPaid.shouldhavepaid.error.length"	"The amount of VAT that should have been paid must £99,999,999,999.99 or less"	"Mae’n rhaid i swm y TAW y dylid bod wedi’i thalu fod yn £99,999,999,999.99 neu lai"	Added.
"vatPaid.shouldhavepaid.error.decimalPlaces"	"The amount of VAT that should have been paid must be an amount of money, like £123.45 or £248"	"Mae’n rhaid i swm y TAW y dylid bod wedi’i thalu fod yn swm o arian, megis £123.45 neu £248"	Added.
"vatPaid.shouldhavepaid.error.notANumber"	"The amount of VAT that should have been paid must be a number"	"Mae’n rhaid i swm y TAW y dylid bod wedi’i thalu fod yn rhif"	Added.
"vatPaid.amounts.error.same"	"The amount of VAT that should have been paid cannot be the same as the amount of VAT that was paid to HMRC"	"Ni all swm y TAW y dylid bod wedi’i thalu fod yr un fath â swm y TAW a dalwyd i CThEM"	Added.
"vatPaid.amounts.error.greater"	"The amount of import VAT that should have been paid to HMRC cannot be more than the amount that was paid"	"Ni all swm y TAW mewnforio y dylid bod wedi’i thalu i CThEM fod yn fwy na’r swm a dalwyd"	Added.
"customsDutyPaid.title"	"Customs Duty overpayment"	"Gordaliad o’r Doll Dramor"	Added.
"customsDutyPaid.heading"	"Customs Duty overpayment"	"Gordaliad o’r Doll Dramor"	Added.
"customsDutyPaid.single_entry.hint"	"Do not include any agent fees."	"Peidiwch â chynnwys unrhyw ffioedd asiant."	Added.
"customsDutyPaid.multiple_entry.hint"	"This should be the total amount of overpayment for all entries. Do not include any agent fees."	"Dylai hyn fod yn gyfanswm y gordaliad ar gyfer pob cofnod. Peidiwch â chynnwys unrhyw ffioedd asiant."	Added.
"customsDutyPaid.actualamountpaid.heading"	"Amount of Customs Duty that was paid to HMRC"	"Swm y Doll Dramor a dalwyd i CThEM"	Added.
"customsDutyPaid.actualamountpaid.error.required"	"Enter the amount of Customs Duty that was paid to HMRC"	"Nodwch swm y Doll Dramor a dalwyd i CThEM"	Added.
"customsDutyPaid.actualamountpaid.error.greaterThanZero"	"The amount of Customs Duty that was paid to HMRC must be more than £0"	"Mae’n rhaid i swm y Doll Dramor a dalwyd i CThEM fod yn fwy na £0"	Added.
"customsDutyPaid.actualamountpaid.error.notANumber"	"The amount of Customs Duty that was paid to HMRC must be a number"	"Mae’n rhaid i swm y Doll Dramor a dalwyd i CThEM fod yn rhif"	Added.
"customsDutyPaid.actualamountpaid.error.length"	"The amount of Customs Duty that was paid to HMRC must £99,999,999,999.99 or less"	"Mae’n rhaid i swm y Doll Dramor a dalwyd i CThEM fod yn £99,999,999,999.99 neu lai"	Added.
"customsDutyPaid.actualamountpaid.error.decimalPlaces"	"The amount of Customs Duty that was paid to HMRC must be an amount of money, like £123.45 or £248"	"Mae’n rhaid i swm y Doll Dramor a dalwyd i CThEM fod yn swm o arian, megis £123.45 neu £248"	Added.
"customsDutyPaid.checkYourAnswersLabel"	"How much Customs Duty was paid to HMRC?"	"Faint o Doll Dramor a dalwyd i CThEM?"	Added.
"customsDutyPaid.checkYourAnswersLabel.hint"	"This should be the total amount of overpayment for all entries."	"Dylai hyn fod yn gyfanswm y gordaliad ar gyfer pob cofnod."	Added.
"customsDutyPaid.shouldhavepaid.heading"	"Amount of Customs Duty that you think should have been paid"	"Swm y Doll Dramor y credwch y dylid bod wedi’i thalu"	Added.
"customsDutyPaid.shouldhavepaid.hint"	"For refunded or destroyed goods, this amount can be £0."	"Ar gyfer nwyddau sydd wedi’u had-dalu neu eu dinistrio, gall y swm hwn fod yn £0."	Added.
"customsDutyPaid.shouldhavepaid.error.required"	"Enter the amount of Customs Duty that should have been paid"	"Nodwch swm y Doll Dramor y dylid bod wedi’i thalu"	Added.
"customsDutyPaid.shouldhavepaid.error.greaterThanZero"	"The amount cannot be a negative number"	"Ni all y swm fod yn rhif negyddol"	Added.
"customsDutyPaid.shouldhavepaid.error.notANumber"	"The amount of Customs Duty that should have been paid must be a number"	"Mae’n rhaid i swm y Doll Dramor y dylid bod wedi’i thalu fod yn rhif"	Added.
"customsDutyPaid.shouldhavepaid.error.length"	"The amount of Customs Duty that should have been paid must £99,999,999,999.99 or less"	"Mae’n rhaid i swm y Doll Dramor y dylid bod wedi’i thalu fod yn £99,999,999,999.99 neu lai"	Added.
"customsDutyPaid.shouldhavepaid.error.decimalPlaces"	"The amount of Customs Duty that should have been paid must be an amount of money, like £123.45 or £248"	"Mae’n rhaid i swm y Doll Dramor y dylid bod wedi’i thalu fod yn swm o arian, megis £123.45 neu £248"	Added.
"customsDutyPaid.amounts.error.same"	"The amount of Customs Duty that should have been paid cannot be the same as the amount of Customs Duty that was paid to HMRC"	"Ni all swm y Doll Dramor y dylid bod wedi’i thalu fod yr un fath â swm y Doll Dramor a dalwyd i CThEM"	Added.
"customsDutyPaid.amounts.error.greater"	"The amount of customs duty that should have been paid to HMRC cannot be more than the amount that was paid"	"Ni all swm y Doll Dramor y dylid bod wedi’i thalu i CThEM fod yn fwy na’r swm a dalwyd"	Added.
"otherDutiesPaid.title"	"Overpayment of other duties"	"Gordaliad o dollau eraill"	Added.
"otherDutiesPaid.heading"	"Overpayment of other duties"	"Gordaliad o dollau eraill"	Added.
"otherDutiesPaid.single_entry.hint"	"Do not include any agent fees."	"Peidiwch â chynnwys unrhyw ffioedd asiant."	Added.
"otherDutiesPaid.multiple_entry.hint"	"This should be the total amount of overpayment for all entries. Do not include any agent fees."	"Dylai hyn fod yn gyfanswm y gordaliad ar gyfer pob cofnod. Peidiwch â chynnwys unrhyw ffioedd asiant."	Added.
"otherDutiesPaid.actualamountpaid.heading"	"Amount of other duties that were paid to HMRC"	"Swm y tollau eraill a dalwyd i CThEM"	Added.
"otherDutiesPaid.actualamountpaid.error.required"	"Enter the amount of other duties that were paid to HMRC"	"Nodwch swm y tollau eraill a dalwyd i CThEM"	Added.
"otherDutiesPaid.actualamountpaid.error.greaterThanZero"	"The amount of other duties that were paid to HMRC must be more than £0"	"Mae’n rhaid i swm y tollau eraill a dalwyd i CThEM fod yn fwy na £0"	Added.
"otherDutiesPaid.actualamountpaid.error.notANumber"	"The amount of other duties that were paid to HMRC must be a number"	"Mae’n rhaid i swm y tollau eraill a dalwyd i CThEM fod yn rhif"	Added.
"otherDutiesPaid.actualamountpaid.error.length"	"The amount of other duties that were paid to HMRC must £99,999,999,999.99 or less"	"Mae’n rhaid i swm y tollau eraill a dalwyd i CThEM fod yn £99,999,999,999.99 neu lai"	Added.
"otherDutiesPaid.actualamountpaid.error.decimalPlaces"	"The amount of other duties that were paid to HMRC must be an amount of money, like £123.45 or £248"	"Mae’n rhaid i swm y tollau eraill a dalwyd i CThEM fod yn swm o arian, megis £123.45 neu £248"	Added.
"otherDutiesPaid.shouldhavepaid.heading"	"Amount of other duties that you think should have been paid"	"Swm y tollau eraill y credwch y dylid bod wedi’u talu"	Added.
"otherDutiesPaid.shouldhavepaid.hint"	"For refunded or destroyed goods, this amount can be £0."	"Ar gyfer nwyddau sydd wedi’u had-dalu neu eu dinistrio, gall y swm hwn fod yn £0."	Added.
"otherDutiesPaid.shouldhavepaid.error.required"	"Enter the amount of other duties that should have been paid"	"Nodwch swm y tollau eraill y dylid bod wedi’u talu"	Added.
"otherDutiesPaid.shouldhavepaid.error.greaterThanZero"	"The amount cannot be a negative number"	"Ni all y swm fod yn rhif negyddol"	Added.
"otherDutiesPaid.shouldhavepaid.error.notANumber"	"The amount of other duties that should have been paid must be a number"	"Mae’n rhaid i swm y tollau eraill y dylid bod wedi’u talu fod yn rhif"	Added.
"otherDutiesPaid.shouldhavepaid.error.length"	"The amount of other duties that should have been paid must £99,999,999,999.99 or less"	"Mae’n rhaid i swm y tollau eraill y dylid bod wedi’u talu fod yn £99,999,999,999.99 neu lai"	Added.
"otherDutiesPaid.shouldhavepaid.error.decimalPlaces"	"The amount of other duties that should have been paid must be an amount of money, like £123.45 or £248"	"Mae’n rhaid i swm y tollau eraill y dylid bod wedi’u talu fod yn swm o arian, megis £123.45 neu £248"	Added.
"otherDutiesPaid.amounts.error.same"	"The amount of other duties that should have been paid cannot be the same as the amount of other duties that were paid to HMRC"	"Ni all swm y tollau eraill y dylid bod wedi’u talu fod yr un fath â swm y tollau eraill a dalwyd i CThEM"	Added.
"otherDutiesPaid.amounts.error.greater"	"The amount of other duties that should have been paid to HMRC cannot be more than the amount that was paid"	"Ni all swm y tollau eraill y dylid bod wedi’u talu i CThEM fod yn fwy na’r swm a dalwyd"	Added.
"otherDutiesPaid.checkYourAnswersLabel"	"How much was paid in other duties to HMRC?"	"Faint a dalwyd mewn tollau eraill i CThEM?"	Added.
"importerAddress.title"	"What is your address?"	"Beth yw’ch cyfeiriad?"	Added.
"importerAddress.heading"	"What is your address?"	"Beth yw’ch cyfeiriad?"	Added.
"importerAddress.checkYourAnswersLabel"	"Importer address"	"Cyfeiriad y mewnforiwr"	Added.
